common_count,discipline complementarity score
113,0.001410349
7,0.001410153
4,0.00140994
75,0.001409483
50,0.001409404
1655,0.001407829
114,0.00140706
2,0.00140647
860,0.001406378
40,0.001406074
4,0.001404494
1,0.001404494
195,0.001403544
2,0.001403509
61,0.001401493
863,0.001401117
287,0.001400957
60,0.001400626
7,0.001398881
1,0.001398601
1,0.001398601
58,0.001398568
20,0.001397624
24,0.001395511
10,0.001394311
2,0.001393728
1,0.001392758
179,0.001392476
74,0.001392155
54,0.001391753
194,0.001391399
77,0.001391172
44,0.001390909
3,0.001390821
26,0.001390523
2,0.001389854
4,0.001389854
14,0.001389716
270,0.001388603
5,0.001388503
49,0.001388417
3,0.001388246
42,0.001388109
2,0.001387925
6,0.001387925
25,0.001387501
20,0.001386001
36,0.001385255
4,0.001384083
33,0.001382199
46,0.001380967
100,0.001380815
1,0.00137931
3,0.001378676
7,0.001378224
30,0.001378106
3,0.00137741
33,0.001376951
121,0.001376439
46,0.001374283
18,0.001374256
1,0.001373626
82,0.001371811
8,0.001371742
10,0.001370614
21,0.001370578
22,0.001370375
841,0.001369937
5,0.001369863
5,0.001369113
39,0.001368421
193,0.001367873
3,0.001367366
3,0.001367366
4,0.001367054
2,0.001367054
6,0.001366431
20,0.0013664
17,0.001364695
73,0.001364333
35,0.001364097
43,0.001363997
7,0.001363991
831,0.001363766
8,0.001363559
21,0.001363194
15,0.001362645
190,0.001362642
3,0.001362398
2,0.001362398
1,0.001360544
1,0.001360544
46,0.00135978
113,0.001358859
1,0.001358696
2,0.001357773
6,0.001357773
21,0.001357203
82,0.001356919
1,0.001356852
125,0.001356131
10,0.001356116
124,0.001355917
122,0.001355721
84,0.00135521
4,0.001353638
10,0.001353546
52,0.001353497
23,0.001353419
47,0.001353102
178,0.001352676
31,0.001352531
171,0.001351992
90,0.001351656
1,0.001351351
2,0.001350439
72,0.001350414
117,0.001349574
3,0.001347709
1,0.001347709
19,0.001347518
1586,0.001347488
56,0.001347482
132,0.001347406
515,0.001345744
4,0.001345442
4,0.00134499
46,0.001344911
47,0.001344201
1,0.001344086
66,0.001343101
8,0.001342282
3,0.001342282
5,0.001341922
23,0.001341264
57,0.001340766
3,0.001340483
26,0.001340275
51,0.001340271
616,0.001339398
41,0.001338994
56,0.001337633
8,0.001336452
36,0.001336353
37,0.001335885
2,0.001335113
5,0.001334757
5,0.001334757
3,0.00133452
7,0.00133435
93,0.001333716
64,0.001333444
7,0.001333079
116,0.001333027
65,0.001332595
22,0.001331316
16,0.001330893
18,0.001330574
814,0.001330394
1,0.001329787
1565,0.001329707
22,0.001329225
510,0.001328336
80,0.001328308
36,0.001327287
23,0.001326796
16,0.00132648
77,0.00132642
11,0.00132642
1,0.00132626
8,0.001325601
10,0.001325557
179,0.001325523
98,0.001325381
270,0.001325322
508,0.001325087
19,0.001324873
21,0.001322918
4,0.001322751
1,0.001322751
507,0.001322606
188,0.001322444
3,0.001322168
4,0.001320568
15,0.001320074
187,0.001319866
4,0.001319696
178,0.001319163
4,0.001317957
21,0.001317606
39,0.001317256
2,0.001315789
3,0.001314636
2,0.001309758
85,0.001309505
178,0.00130944
74,0.001307467
7,0.00130719
10,0.001306677
2,0.001306336
4,0.001305483
12,0.001305341
41,0.001305067
51,0.001304548
17,0.001304081
4,0.001303781
22,0.001303626
4,0.001303356
20,0.001303016
22,0.0013027
3,0.001302649
50,0.001302287
2,0.001302083
5,0.001301406
44,0.001301044
18,0.001300954
1,0.00130039
1,0.00130039
10,0.001299545
2,0.001299545
5,0.001299039
7,0.001298701
1,0.001298701
3,0.001298139
1,0.001297017
25,0.00129668
11,0.001296253
2,0.001296176
4,0.001295756
2,0.001294498
54,0.001293878
1,0.001293661
109,0.001293508
16,0.001293452
3,0.001293103
16,0.001290843
59,0.001290012
114,0.001289826
23,0.001288804
17,0.001288172
13,0.001287766
8,0.001287208
21,0.001286922
3,0.001286449
3,0.001286449
1512,0.001286383
25,0.001286207
4,0.00128576
1,0.001285347
15,0.001285017
783,0.001284984
17,0.001284667
2,0.001284522
7,0.001284404
3,0.001284247
22,0.001283847
20,0.001281969
50,0.001281591
4,0.001279181
1,0.001278772
1,0.001278772
8,0.001277955
9,0.001277865
58,0.001277224
5,0.001277139
34,0.001277091
39,0.001276596
30,0.001276487
103,0.001276316
9,0.001276234
1,0.00127551
18,0.001274336
48,0.001272332
2,0.001272265
1,0.001272265
2,0.001272265
7,0.001271571
17,0.001271218
32,0.001270598
584,0.001269761
3,0.001268499
51,0.00126831
32,0.001267427
45,0.001266571
5,0.001265823
1,0.001265823
101,0.001265521
20,0.001265102
30,0.001264596
42,0.001263614
94,0.001263271
14,0.001263196
3,0.001263158
211,0.001262959
30,0.001262945
20,0.001262786
3,0.001262626
9,0.001262095
4,0.00126183
214,0.001260989
3,0.001260504
2,0.001260239
40,0.001260041
2,0.001258653
4,0.001258257
10,0.00125802
73,0.001257645
4,0.001257466
81,0.001256613
1,0.001256281
49,0.001255702
2,0.001255493
225,0.001255489
182,0.001255328
3,0.001254181
125,0.00125395
7,0.001253582
21,0.001252983
24,0.001252937
4,0.001251956
3,0.001251564
4,0.001251564
3,0.001251564
27,0.001251216
66,0.001251114
255,0.001250025
2,0.00125
1,0.00125
4,0.001249609
5,0.001249063
3,0.001248959
19,0.001248686
19,0.001248521
30,0.001248232
49,0.00124809
257,0.001247664
8,0.001247661
17,0.001246883
110,0.001246741
146,0.001246691
9,0.001246365
50,0.001246354
2,0.00124533
31,0.001243981
71,0.001243672
43,0.001243134
15,0.001242442
2,0.001242236
1,0.001242236
3,0.001242236
2,0.001242236
11,0.001241115
4,0.001240695
13,0.001239748
11,0.001239157
11,0.001238878
10,0.00123885
1,0.001237624
18,0.00123533
262,0.001234585
4,0.001234568
2,0.001234568
1,0.001234568
2,0.001234568
81,0.001234399
208,0.001233528
7,0.00123348
106,0.001233189
13,0.001233163
210,0.001233147
62,0.001232997
1450,0.001232784
108,0.001232398
2,0.001231527
1,0.001231527
22,0.001230563
74,0.001230442
89,0.001230301
1,0.001230012
1,0.001230012
1,0.001230012
5,0.001229105
27,0.00122906
11,0.001227131
3,0.001226492
41,0.001226333
751,0.001226193
13,0.00122549
6,0.00122549
9,0.00122549
18,0.00122524
65,0.00122489
11,0.001224808
172,0.001224522
51,0.001224313
1,0.00122399
91,0.001223661
3,0.001223491
19,0.001222101
3,0.001221996
16,0.001221934
1,0.001221001
4,0.001220256
2,0.001220256
3,0.001220008
169,0.001219917
7,0.001219512
22,0.001219309
4,0.001219141
4,0.001219141
4,0.001218027
1,0.001218027
2,0.001218027
4,0.001217656
32,0.0012171
90,0.001216529
7,0.001216334
46,0.001216191
29,0.001215474
30,0.001215116
15,0.001214673
21,0.001214083
1,0.001213592
4,0.001213592
4,0.001213224
47,0.001210591
70,0.001210005
76,0.001209902
4,0.001208824
24,0.00120852
17,0.001207987
13,0.001207954
6,0.001207001
108,0.00120638
23,0.001205956
23,0.001205072
5,0.001204819
4,0.001204819
18,0.001204739
91,0.001204293
24,0.001204275
35,0.001203783
75,0.001203678
101,0.001202624
108,0.001202552
3,0.001202405
31,0.001200201
15,0.001199904
63,0.001198129
100,0.001197849
18,0.001197684
14,0.001197605
4,0.001197605
8,0.001197426
167,0.001196952
2,0.001196888
44,0.001196856
4,0.001195815
19,0.001195495
46,0.001195209
2,0.001194743
1,0.001194743
5,0.001194458
24,0.001193674
23,0.001193503
2,0.001193317
4,0.001192962
17,0.001192648
19,0.001192568
7,0.001192301
41,0.001192034
19,0.001191895
4,0.00119154
9,0.001189375
2,0.001189061
7,0.001188859
5,0.001188495
17,0.001188313
6,0.001188119
1,0.001187648
104,0.001187309
97,0.001186951
160,0.001186908
1,0.00118624
2,0.00118624
3,0.00118624
37,0.001186126
4,0.001185888
2,0.001185536
17,0.001185247
1,0.001184834
2,0.001184133
34,0.001183473
5,0.001183432
1,0.001183432
110,0.001182732
1,0.001182033
3,0.001181568
17,0.001181458
19,0.001181372
7,0.001180638
1,0.001180638
1,0.001180638
197,0.001180043
3,0.001179709
2,0.001179245
11,0.001178109
4,0.001177856
1,0.001177856
36,0.001177818
5,0.001175088
16,0.001174657
8,0.001174226
52,0.001173894
1,0.001173709
73,0.001173313
3,0.00117325
2,0.001173021
1,0.001172333
1,0.00117096
203,0.001170049
3,0.001169591
46,0.001169501
6,0.001168679
49,0.001168475
7,0.001168419
23,0.001167631
2,0.001166861
42,0.001166699
4,0.001165501
10,0.00116523
12,0.001165162
10,0.001164144
16,0.00116389
9,0.001163693
19,0.001163432
17,0.001163427
4,0.001162791
1,0.001162791
4,0.001162115
2,0.00115942
4,0.001158749
4,0.001157742
62,0.001157624
37,0.00115748
4,0.001156738
2,0.001156738
1360,0.001156721
4,0.001156404
51,0.001155519
167,0.001155054
97,0.001154542
6,0.001153846
3,0.001153403
60,0.001153137
81,0.001153025
3,0.001152959
1,0.001152074
4,0.001151742
37,0.001151393
30,0.00115013
2,0.001150086
37,0.001149532
1,0.001149425
13,0.001149425
7,0.001149237
34,0.001149037
5,0.001148369
1,0.001148106
4,0.001147447
33,0.001147028
234,0.001147008
11,0.00114655
7,0.001146038
62,0.001145666
71,0.001145438
5,0.001145213
14,0.001145101
77,0.001145015
8,0.001144656
3,0.001144165
9,0.001144019
4,0.001143511
18,0.001143293
7,0.001142671
6,0.001142639
80,0.001142156
22,0.001141375
7,0.001141366
25,0.001141031
4,0.001139926
4,0.001139601
3,0.001139385
3,0.00113852
14,0.001138026
3,0.001137656
3,0.001136794
55,0.001136716
6,0.001136579
13,0.001136463
14,0.001135718
6,0.001135718
516,0.0011345
8,0.001134108
29,0.001133831
1,0.001133787
2,0.001133787
1,0.001133787
18,0.00113172
31,0.001131593
67,0.001131489
4,0.001130902
3,0.001130795
7,0.001130674
6,0.001130156
6,0.001129944
3,0.001129944
12,0.001129731
9,0.001129518
515,0.001128011
434,0.001127651
512,0.001127403
3,0.001126972
512,0.001126431
146,0.001126178
15,0.001125113
191,0.001125078
3,0.001124859
3,0.001124438
17,0.001123447
27,0.001123268
3,0.001123175
82,0.001122934
5,0.001122839
3,0.001122754
13,0.001122722
19,0.001122467
10,0.001121831
12,0.00112181
431,0.001121257
1,0.001121076
19,0.001120746
7,0.001120717
428,0.001120357
45,0.001120211
1317,0.00112002
1,0.001119821
22,0.001119308
17,0.001119231
5,0.001118068
2,0.001117943
21,0.001117854
4,0.001117631
17,0.001117612
21,0.001116902
8,0.00111685
9,0.001116764
3,0.001115242
25,0.001114976
1,0.001114827
3,0.001114413
3,0.001113999
2,0.001113586
150,0.001113214
3,0.001113173
8,0.001112966
12,0.001112038
98,0.001111931
2,0.001111729
99,0.00111166
5,0.001111605
1,0.001111111
3,0.001110289
35,0.001109913
1,0.001109878
4,0.00110957
16,0.001108801
165,0.001108744
39,0.001108458
149,0.001107428
7,0.00110742
5,0.001107174
2,0.001106807
11,0.001106529
3,0.001106195
423,0.001105801
1,0.001104972
675,0.001104649
37,0.0011027
14,0.001102623
12,0.001102435
12,0.001102333
40,0.001102019
8,0.001101928
8,0.001101473
111,0.001101147
29,0.001100695
1293,0.001100609
3,0.001100514
133,0.001100237
185,0.001099901
2,0.001099505
2,0.001099505
7,0.001099419
14,0.001099333
70,0.001099263
18,0.001099237
3,0.001098499
1291,0.001098398
4,0.001097695
29,0.001097612
2,0.001097093
2,0.001097093
77,0.001097069
54,0.001096558
12,0.001096291
7,0.001096148
184,0.001095466
419,0.00109499
4,0.001094691
7,0.001094263
2,0.001094092
45,0.001093799
2,0.001093494
93,0.001093025
3,0.001092896
1,0.001092896
17,0.001092826
33,0.001092788
76,0.001091954
37,0.0010918
5,0.001091703
91,0.001091572
667,0.001091137
11,0.001090837
4,0.00109081
225,0.001090539
7,0.001090513
1,0.001090513
52,0.00109049
3,0.00108972
18,0.001089259
147,0.001088711
27,0.001088534
3,0.001088139
1,0.001088139
99,0.001087912
1,0.001086957
16,0.001086661
419,0.001085979
3,0.001085384
2,0.001085187
8,0.001084746
16,0.001084011
4,0.001083424
1,0.001083424
3,0.001083424
22,0.001082997
2,0.001082837
22,0.00108273
5,0.00108272
24,0.00108269
3,0.001082251
1,0.001082251
4,0.001081958
222,0.001081798
21,0.001081304
32,0.001081118
9,0.001080562
37,0.001079221
154,0.001078854
31,0.001078448
76,0.001077754
6,0.001077393
4,0.001077296
2,0.001077006
2,0.001076426
411,0.001076161
3,0.00107604
97,0.001075352
1,0.001075269
7,0.001074774
146,0.001074754
29,0.001074751
2,0.001074691
491,0.001074267
161,0.001074006
219,0.001073529
655,0.001072963
1,0.001071811
64,0.001071775
5,0.001071352
11,0.001070977
1,0.001070664
3,0.001070664
413,0.001070619
36,0.001070155
2,0.001070091
74,0.001069936
4,0.001069805
2,0.001069519
6,0.001069328
11,0.001068791
3,0.001068757
7,0.001068213
408,0.001068074
99,0.001067662
3,0.001067616
36,0.001067584
28,0.001067195
14,0.001067073
34,0.001066834
32,0.001066418
149,0.001065968
41,0.001065544
17,0.001065096
10,0.001064963
1,0.001064963
1,0.001064963
3,0.001064585
1250,0.001064234
15,0.001062624
1,0.001061571
63,0.001061303
26,0.001059581
15,0.001059547
2,0.001059322
217,0.001059157
3,0.001058948
8,0.001058761
10,0.001058425
89,0.001058302
2,0.001058201
2,0.001058201
15,0.001058052
1243,0.00105774
26,0.001057728
51,0.001056754
60,0.001056691
221,0.001056607
74,0.001056599
482,0.001056568
10,0.001056078
6,0.001055966
94,0.001055741
3,0.001055595
28,0.001055051
479,0.001054899
2,0.001054852
8,0.001054018
3,0.001053371
7,0.001053107
34,0.001053088
66,0.001053035
6,0.001052816
139,0.00105264
1,0.001052632
3,0.001051893
1,0.001051525
6,0.00105134
402,0.001051137
56,0.001050913
15,0.001050641
15,0.001050641
21,0.001049738
2,0.001049318
1,0.001049318
83,0.001049119
7,0.001049003
16,0.001048562
1,0.001048218
21,0.001047695
4,0.001047669
5,0.001046901
27,0.001046877
13,0.001046867
89,0.001046628
36,0.001046207
136,0.001045527
19,0.001045507
46,0.001045169
1,0.001044932
4,0.001044386
15,0.001043696
8,0.001043569
26,0.001043548
404,0.001043432
25,0.001043232
36,0.001043085
7,0.001043064
8,0.001042074
7,0.001041977
4,0.001041124
63,0.00104017
180,0.001039357
30,0.001038925
36,0.001038152
635,0.001037867
6,0.001037703
3,0.001037344
10,0.001037237
7,0.001037037
471,0.001036415
2,0.001035733
632,0.001035626
13,0.001035527
4,0.001035197
473,0.001034877
26,0.001034455
1,0.001034126
3,0.001034126
14,0.00103405
105,0.001033658
14,0.001033058
64,0.001032874
28,0.001031878
19,0.001031712
2,0.00103146
2,0.001030928
13,0.001030764
20,0.001029972
20,0.001029972
1210,0.001029775
3,0.001029513
1209,0.001029383
89,0.001029068
10,0.001029018
2,0.001028807
86,0.001027811
86,0.001027332
5,0.001027327
2,0.001026694
8,0.001026167
15,0.001025641
2,0.001025641
26,0.00102556
140,0.001025438
5,0.001025431
27,0.001025368
3,0.00102529
54,0.001025154
3,0.00102459
34,0.001024127
49,0.001023713
626,0.001022602
12,0.001022408
92,0.001022131
87,0.001021199
35,0.001020855
21,0.001020855
3,0.001020061
17,0.001019185
8,0.001019108
6,0.001018503
2,0.00101833
2,0.00101833
15,0.001018192
5,0.001018123
6,0.001017467
6,0.001017122
3,0.001016949
15,0.00101688
2,0.001016777
24,0.001016303
10,0.001016157
41,0.001016084
3,0.001015916
5,0.001015228
2,0.001015228
15,0.00101461
15,0.00101461
3,0.001014542
10,0.001014405
39,0.001013751
4,0.001013685
3,0.001013171
1,0.001013171
3,0.001013171
4,0.001012915
59,0.001012893
85,0.001012821
617,0.00101246
2,0.001011634
2,0.001011634
4,0.001011634
3,0.001011463
27,0.001011387
27,0.001011198
1,0.001011122
11,0.001010751
43,0.001010267
56,0.001010229
169,0.001009944
3,0.001009761
4,0.001009591
8,0.001009591
4,0.001009336
77,0.001009333
41,0.001008188
17,0.001007825
56,0.001007756
19,0.001007477
3,0.001007388
16,0.001007303
11,0.001007049
1,0.001007049
77,0.00100647
4,0.001006289
14,0.001006253
37,0.001005845
3,0.001005699
5,0.001004823
3,0.001004016
16,0.001003827
35,0.001003728
41,0.001003254
12,0.001002925
16,0.001002569
70,0.001002449
16,0.001002318
128,0.001002239
15,0.001002071
49,0.001002024
86,0.001001677
84,0.001001586
2,0.001001502
26,0.001001464
14,0.001000286
2,0.001
2,0.001
5,0.0009996
3,0.000999334
1,0.000999001
1173,0.000998283
4,0.000998253
1,0.000998004
2,0.000998004
16,0.000997133
12,0.000996678
49,0.000996563
2,0.000996016
4,0.000996016
89,0.00099596
3,0.000995685
203,0.00099502
3,0.000994695
14,0.000993119
2,0.000993049
4,0.000993049
29,0.000992675
31,0.000992667
5,0.00099226
4,0.000991818
55,0.000991777
11,0.000990991
4,0.000990589
13,0.000990552
5,0.000990491
14,0.000990239
25,0.000990099
4,0.000989609
2,0.000989609
27,0.000989591
7,0.000989539
85,0.000989338
33,0.000989327
4,0.000988875
27,0.000988794
27,0.000988685
34,0.000988602
35,0.000987891
4,0.000987411
5,0.000987167
4,0.00098668
6,0.000986355
48,0.000986335
10,0.000986291
14,0.000985777
133,0.000985521
15,0.000984963
10,0.000984834
3,0.000984575
4,0.000984252
59,0.000983989
11,0.000983988
601,0.000983384
3,0.000982962
12,0.00098272
36,0.00098256
4,0.00098256
5,0.000982511
5,0.000982511
57,0.000982488
125,0.00098238
2,0.000982318
17,0.000982205
97,0.00098208
13,0.000981947
68,0.000981694
140,0.000981526
1,0.000981354
12,0.000980953
1,0.000979432
26,0.000978437
141,0.000978107
7,0.000977927
1,0.000977517
1,0.000977517
6,0.00097704
133,0.000976979
30,0.000976626
1,0.000976563
7,0.000976018
1,0.00097561
3,0.000975293
599,0.00097524
12,0.000975055
54,0.000974976
1,0.000974659
3,0.000974342
6,0.000974026
16,0.000974006
3,0.000973394
4,0.000973236
136,0.000973048
12,0.000972605
2,0.000971817
55,0.000970908
3,0.000970874
1,0.000970874
